story_id,condition,story_text,self_used_ai,assist_idea0,assist_idea1,assist_idea2,assist_idea3,assist_idea4,self_own_ideas,self_novel,self_original,self_rare,self_appropriate,self_feasible,self_publishable,self_profit,self_enjoyed,self_badly_written,self_boring,self_funny,self_twist,self_future,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,dat_words,DAT_score,age,gender,education,employment,ai_used_actual
05ca1ff6-7b93-4b86-9307-bf710664dd0f,human,"Bill was an old, experienced seadog. He had never known his boat to be compromised in this way. The hull had been opened up by the rough weather and seas. Bill knew he was alone and had to deal with this himself. He was in the middle of an expansive ocean. He had only a small dinghy and meagre rations and his radio did not work. He thought of what his family would think if he were not to return. He made the decision to cast off the dinghy and take his chances on the open sea.",0.0,,,,,,6.0,4.0,3.0,3.0,7.0,5.0,3.0,70,4,5,6,2,4,4,bicycle,plane,cat,football,brush,field,toast,orange,philosophy,religion,"['bicycle', 'plane', 'cat', 'football', 'brush', 'field', 'toast', 'orange', 'philosophy', 'religion']",,42,Male,A levels,Employed full time,0
01d340cd-bcca-4ef8-bd36-91c2a951b21f,human_5AI,"The astronauts were exploring a new planet.    They saw a strange animal there.  They did not know what the animal was as they had never seen it before.  They faced the strange animal and it looked very fierce.  The astronauts decided  to stick together to defeat the animal.   As they worked together the animal stood  up and spoke.  It said ""Welcome"".  They thought this animal would be friendly and they all smiled.",1.0,7.0,5.0,4.0,7.0,,7.0,5.0,5.0,4.0,8.0,8.0,3.0,100,9,7,2,4,8,5,elephant,circle,bottle,pot,tourist,baby,llama,coral,mat,table,"['elephant', 'circle', 'bottle', 'pot', 'tourist', 'baby', 'llama', 'coral', 'mat', 'table']",,53,Female,Undergraduate degree,Employed part time,1
927090d6-261c-47ed-87d1-6f1af46168f4,human,"John and Jack were lurking amongst the lobster buckets scattered around the harbour peeping through the gaps to see when was best to make there move, they saw the crew men speaking to the captain and took their chance. They ran quickly dodging the littered lobster buckets covered in seaweed, the smell of fish and sea salt in the air; they leapt onto the boat trying their best to make the landing as soft and quiet as possible.   They had made it!   Now they were on the boat they looked around swiftly for a place to hide till the boat launched, once they were out at sea they were safe to come out. Nobody could rid them off the boat when they were surrounded by miles and miles of water.   The boat horn sounded and the time had come, the boat was launching, knowing they were going to be safely far away from dry land and the dangers they had got themselves in filled John with an overwhelming feeling of relief. A few hours passed and they were in the middle of the sea, safe to come out and face the crew, they came out from their hiding place and the sea air hit them like a tonne of bricks.   ""what are you too doing there"" shouted a man from across the boat deck, they had been spotted already where they about to be taken back to shore and the danger they had just escaped?",0.0,,,,,,8.0,1.0,3.0,1.0,6.0,9.0,1.0,50,7,1,9,1,7,1,running,standing,lazy,energetic,magic,windy,sunshine,ice,silence,happiness,"['running', 'standing', 'lazy', 'energetic', 'magic', 'windy', 'sunshine', 'ice', 'silence', 'happiness']",,27,Female,Undergraduate degree,Employed part time,0
35d478bf-e51f-4026-b27e-fcba99c5b541,human_1AI,"an astronaut heads off to a distant planet.he does not know if it is inhabited as it is obscured by cloud.when he touches down safely he is relieved.on exploring he finds no signs of life,further exploration reveals tunnels under the surface.he enters them only to find they are empty.there is no life.reluctantly he reboards his ship & leaves.on returning to earth he reports his findings.",0.0,,,,,,7.0,6.0,4.0,1.0,5.0,3.0,1.0,50,7,2,2,1,1,7,sound,waves,rocks,chair,fridge,tomatoes,grass,newspaper,laptop,fencing,"['sound', 'waves', 'rocks', 'chair', 'fridge', 'tomatoes', 'grass', 'newspaper', 'laptop', 'fencing']",,76,Male,A levels,Retired,0
0e602d99-dd89-49db-b7b1-f9c8b7278ab4,human_1AI,"A spaceship carrying two brave astronauts journeys to a distant planet using the latest space technology available to mankind. Their purpose is to find new resources and perhaps even signs of life on a new planet which has been identified and studied by scientists. The journey is dangerous and requires the astronauts to travel further than anyone has ever been in space. The new planet has been named Verbon and the astronauts travel through many perilous space storms to get there. Upon arrival the astronauts see that Verbon is a colourful planet full of green and blue terrain, just like Earth. They manage to successfully land their ship and disembark to explore their surroundings. While exploring the astronauts come across what appears to be an unusual building and immediately feel that there is some form of life existing on this new planet. They immediately contact their colleagues back on earth to alert them of this unbelievably exciting new development.",1.0,9.0,,,,,6.0,4.0,4.0,1.0,9.0,5.0,7.0,50,9,5,3,1,7,1,Rain,Spaghetti,Football,Tree,House,Television,Glue,Book,Radiator,Balloon,"['Rain', 'Spaghetti', 'Football', 'Tree', 'House', 'Television', 'Glue', 'Book', 'Radiator', 'Balloon']",,34,Female,Undergraduate degree,Employed full time,1
1c26bad9-2258-47f1-9858-ae9efc313b28,human,"Today we are leaving for a week adventure on a private boat on the open sea, everyone is very exited and looking forward to the trip. I will be going with my partner and friend and their partner. We have all packed and ready to leave, we get to the boat and get on board we set off into the ocean the sea is a little choppy at first but then it calms down. All of the sudden we see dolphins in the water along side the boat it was very exiting to see them. The evening arrives and we make dinner on the boat we had salad with prawns. The next few days go by and the waether has been great it has been very relaxing. On the last day we decide to go by a island to have a look it looks like no one lives there but is a beautiful place. Its the final day and we make our way home after a great week away on the open sea.",0.0,,,,,,8.0,7.0,7.0,4.0,9.0,1.0,1.0,75,8,7,4,4,6,5,spoon,lamp,towel,strawberry,sheep,paper,bed,cat,brush,phone,"['spoon', 'lamp', 'towel', 'strawberry', 'sheep', 'paper', 'bed', 'cat', 'brush', 'phone']",,33,Female,Vocational training,Employed part time,0
34bf225b-43e6-4cfb-8844-d52419dc4906,human_5AI,"The band of pirates set off on their quest to reach the island of Cardonia. Their last trip to the island had not ended well as they were attacked by locals who had kidnapped six of their party and stolen their gold. The remaining pirates had barely escaped with their lives. However, having spent the last six months licking their wounds and regaining strength, they were back on a mission to rescue their friends and retrieve their treasure. The first difficulty was in finding the island. Previously they had stumbled on it by accident, after a storm had blown them off course.  Having consulted many maps of the surrounding seas they had discovered the island was not charted which increased the difficulty in locating it. At first they had thought it was an impossible task but then Jarn had come up with a plan.",1.0,5.0,,,,,7.0,3.0,3.0,3.0,4.0,8.0,2.0,65,7,6,6,1,2,1,rocket,apple,dog,zombie,carpet,mohican,vitamin,snow,festival,whisk,"['rocket', 'apple', 'dog', 'zombie', 'carpet', 'mohican', 'vitamin', 'snow', 'festival', 'whisk']",,46,Female,Less than A levels,Student,1
d66d4109-fa0d-437d-9c8e-c69759aaf368,human_1AI,"Two friends embark on a thrilling journey through an uncharted jungle, seng a legendary ancient treasure deep within its depths. Encouraging dangerous creature's and overcoming treacherous obstacles, they discover the hidden city of gold and form a bond stronger than ever. The adventure ultimately changes their lives, providing valuable lessons about courage, friendship, and the true meaning of wealth. Upon return back to their hometown with the treasure many people around them became envious of the new found wealth.  the 2 friends then tried to share some of the weith with the town. many people wanted to take it for them selves  this lead the 2 friends to fight. After some time they went their separate ways.  they split the fortune and one of the friends left the town while the other stayed. ",0.0,,,,,,6.0,4.0,6.0,3.0,7.0,3.0,6.0,100,5,5,2,3,7,2,Dinosaur,Cathedral,Coffee,Apples,Balloon,Motorbike,Tent,Hoover,Tree,Helicopter,"['Dinosaur', 'Cathedral', 'Coffee', 'Apples', 'Balloon', 'Motorbike', 'Tent', 'Hoover', 'Tree', 'Helicopter']",,33,Male,Undergraduate degree,Unemployed looking for work,0
7a4e8dbd-53f9-4472-a0f3-fdc116b5de62,human_1AI,"It was the 4th of July. We looked back towards earth as it faded to a small white dot. The journey was swift, 5 minutes later we were 15 light years away, approaching the unnamed planet. It was chosen as being similar to earth. As we disembarked, the purple sun set and we fell into a dream. It was misty, we were tired and then as tried to sleep we saw the earth explode, there would be no return. Then this new land became a new earth, and from us, the last 3 humans, angelic beings came and populated this new earth with a new humanity. We awoke and realised the dream had come true, was well and calm, planet Eden was the new paradise we had always longed for.",0.0,,,,,,7.0,4.0,3.0,3.0,7.0,2.0,1.0,100,7,5,5,2,8,3,evening,clouds,sunshine,rain,contented,floating,personable ,sky,flotilla,lighthouse,"['evening', 'clouds', 'sunshine', 'rain', 'contented', 'floating', 'personable ', 'sky', 'flotilla', 'lighthouse']",,62,Male,Postgraduate Master's degree,Employed full time,0
f4837cf6-2112-4a94-a0d4-eb99ebf4e102,human_1AI,"Steve had never flown in a plane before the day that changed him. After the crash and being thankful they were all still alive, Steve and his three friends knew they had to do anything to survive. They were lucky in a way, they had their backpacks and food enough for weeks if they were careful. However, being in the jungle was not ideal. There were predators here, and insects, also things that are unseen that could be worse. Unclean water for instance. But still, they were only scratched up a little and had their GPS transponders,  surely help would be on the way soon. They set about making their camp, first building a fire and then moving on to shelter that was off the jungle floor. ",0.0,,,,,,8.0,2.0,2.0,2.0,9.0,9.0,3.0,100,8,3,3,1,2,2,Zebra,Car,Knife,Apple,Shirt,Tree,House,Bird,Hair,Wood,"['Zebra', 'Car', 'Knife', 'Apple', 'Shirt', 'Tree', 'House', 'Bird', 'Hair', 'Wood']",,36,Male,Less than A levels,Disabled,0
4e131c0a-d3c7-4c1d-b19b-00eec13972db,human_5AI,"Earth has finally passed the climate tipping point and civilisation is starting to collapse, with large areas of the planet having become uninhabitable and those parts that are still tolerable, deteriorating quickly, so it looks like there is only a relatively short period of time before life on Earth disappears completely.     Using recently developed, novel space drive systems that exploit the fabric of the universe to traverse wormholes almost instantaneously, thousands of explorers have been sent to search for likely new planets that humans could use as new homes.    Likely destinations have been identified using the results of work carried out by SETI, that catalogued many sources of extra-terrestrial signals, combined with data sent back from the Hubble and James Webb deep space telescopes.     Scientists have used all this to create a long list of destinations to explore.    Even using the space-drive breakthroughs, this work is likely to take decades, before anything is selected as  likely to be suitable, as the work involved at each of the sites will take years.    This work has come about only because the major economic powers of the world have finally agreed to work co-operatively, rather than in their individual national interests.    The world's dwindling population looks on in bewilderment and anger, as it struggles to survive on rationed resources and in worsening conditions.    If only world leaders had listened to the climate warnings issued decades ago.      ",1.0,2.0,3.0,5.0,,4.0,8.0,6.0,6.0,5.0,8.0,7.0,5.0,50,8,6,3,1,5,5,Telescope,Dog,Trees,Smartphone,Philosophy,Budgie,Bridge,Diesel,Holiday,Games,"['Telescope', 'Dog', 'Trees', 'Smartphone', 'Philosophy', 'Budgie', 'Bridge', 'Diesel', 'Holiday', 'Games']",,67,Male,Undergraduate degree,Retired,1
