evaluator_code,story_id,topic,pre_novel,pre_original,pre_rare,pre_appropriate,pre_feasible,pre_publishable,pre_profit,pre_tt_enjoyed,pre_tt_badly_written,pre_tt_boring,pre_tt_funny,pre_tt_twist,pre_tt_future,post_ai_usage,post_ai_assist,post_authors_ideas,post_ownership,post_profit,condition,ai_used_actual
8hsrzggw,22988fde-8e34-4df8-ab1e-d1da1057c457,an adventure on the open seas,1.0,1.0,1.0,9.0,7.0,7.0,50,2.0,2.0,1.0,1.0,1.0,1.0,1.0,100,1.0,9.0,0,human_1AI,1.0
889qxxzn,9d5b101d-4caf-4c90-8d93-4ea75112bdb7,an adventure on the open seas,7.0,4.0,8.0,3.0,6.0,5.0,50,3.0,4.0,6.0,6.0,5.0,3.0,2.0,40,7.0,8.0,42,human_1AI,0.0
uawzb0ac,1cf347a7-0df2-4ccd-a041-2d19d62fd7e2,an adventure on the open seas,8.0,8.0,6.0,8.0,8.0,7.0,50,9.0,8.0,1.0,2.0,1.0,7.0,0.0,25,6.0,7.0,0,human,0.0
aua75fup,0d2c192b-e8e4-4fa5-822f-3b2b4e77488d,an adventure on the open seas,7.0,7.0,5.0,8.0,7.0,8.0,50,7.0,6.0,2.0,6.0,8.0,6.0,0.0,37,7.0,7.0,0,human_5AI,0.0
robqsc0o,82b08721-72c1-4bfe-b09b-511b3b03f484,an adventure in the jungle,2.0,2.0,2.0,8.0,2.0,2.0,50,3.0,2.0,3.0,1.0,3.0,1.0,0.0,89,9.0,9.0,0,human,0.0
5s7cas7r,927090d6-261c-47ed-87d1-6f1af46168f4,an adventure on the open seas,4.0,4.0,3.0,3.0,3.0,3.0,50,3.0,2.0,4.0,3.0,2.0,2.0,0.0,50,6.0,7.0,0,human,0.0
1d6na5ai,6edb9f32-adf8-4513-8b2b-0615980a16df,an adventure on a different planet,8.0,9.0,9.0,2.0,4.0,3.0,50,8.0,7.0,1.0,7.0,9.0,8.0,1.0,26,7.0,7.0,86,human_5AI,1.0
gm2f4bgm,3e0544cf-2ebd-4850-a5e2-8d9de8e94a21,an adventure on a different planet,7.0,8.0,6.0,8.0,8.0,8.0,50,8.0,8.0,2.0,3.0,6.0,5.0,0.0,55,9.0,9.0,0,human,0.0
xik80c18,f7376258-d293-44f9-aa07-938361a4e1ee,an adventure on the open seas,5.0,2.0,2.0,6.0,6.0,5.0,50,7.0,6.0,3.0,4.0,2.0,2.0,0.0,40,8.0,9.0,0,human_1AI,0.0
jirpxswq,9d532481-e080-4043-b0f8-16829df777e8,an adventure in the jungle,6.0,5.0,5.0,9.0,6.0,7.0,50,7.0,3.0,3.0,1.0,7.0,5.0,1.0,91,7.0,6.0,95,human_1AI,1.0
e85tgads,b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,an adventure on the open seas,6.0,4.0,3.0,7.0,8.0,6.0,50,8.0,8.0,6.0,1.0,5.0,7.0,1.0,80,6.0,6.0,65,human_5AI,1.0
5919opxs,85b548af-6c23-4d18-a400-7196d80c4462,an adventure on a different planet,3.0,6.0,3.0,6.0,7.0,6.0,50,7.0,7.0,3.0,6.0,3.0,3.0,1.0,70,4.0,6.0,51,human_5AI,1.0
t6dv7ks1,45a6c2ee-e4d1-4de4-97ae-68358cd61b78,an adventure on a different planet,4.0,4.0,4.0,6.0,8.0,9.0,50,6.0,6.0,2.0,1.0,3.0,3.0,2.0,50,3.0,6.0,50,human_1AI,0.0
uvlsdovu,b202956d-95f3-46da-8ce7-478d6ad45201,an adventure on the open seas,2.0,2.0,1.0,2.0,2.0,2.0,50,3.0,2.0,4.0,1.0,1.0,2.0,0.0,85,9.0,9.0,0,human_5AI,0.0
8f58m5ae,ded6cd39-1862-4649-af01-cd0d38586054,an adventure on a different planet,4.0,5.0,2.0,5.0,3.0,3.0,50,1.0,3.0,8.0,1.0,2.0,1.0,1.0,40,6.0,3.0,49,human_1AI,1.0
ncqihdx0,74212755-8bb3-4753-97cc-2c5d79bc918a,an adventure in the jungle,6.0,6.0,6.0,9.0,9.0,9.0,50,8.0,8.0,4.0,4.0,5.0,4.0,0.0,18,8.0,8.0,0,human_1AI,0.0
vbmtz4rs,fdd506b9-5dab-4008-8719-786ba25bd600,an adventure in the jungle,6.0,5.0,4.0,7.0,6.0,6.0,50,6.0,7.0,2.0,1.0,6.0,1.0,0.0,14,8.0,8.0,0,human,0.0
p5s4t26l,1ce297c5-c0a8-4f4e-838a-53de94b8c128,an adventure on the open seas,8.0,9.0,6.0,9.0,9.0,9.0,50,9.0,8.0,1.0,2.0,9.0,6.0,1.0,22,7.0,7.0,34,human_1AI,1.0
gaqvzf31,195ced3e-9ef0-40de-b7fc-1fb567cfe1be,an adventure in the jungle,6.0,5.0,5.0,7.0,4.0,2.0,50,2.0,1.0,6.0,1.0,7.0,2.0,1.0,5,8.0,9.0,100,human_1AI,1.0
ankagdcl,d2b204e3-3cd9-474f-aa05-f5fdc88aa015,an adventure in the jungle,1.0,1.0,1.0,2.0,1.0,1.0,50,1.0,1.0,9.0,1.0,1.0,3.0,0.0,87,2.0,2.0,0,human,0.0
qh4ozi2t,6dc842a7-8156-42a7-80fa-d26f74b0d86b,an adventure on a different planet,6.0,6.0,3.0,8.0,7.0,7.0,50,8.0,7.0,2.0,1.0,9.0,5.0,1.0,0,3.0,2.0,62,human_5AI,1.0
t91lmri7,7dcc5bbc-7c73-4c85-9453-4bbde2ccd115,an adventure in the jungle,8.0,3.0,2.0,6.0,2.0,3.0,50,3.0,6.0,8.0,2.0,2.0,2.0,0.0,27,7.0,7.0,0,human,0.0
yxondqdg,7298782e-7bac-4a4a-b322-d4832c0cf6a2,an adventure on a different planet,6.0,7.0,7.0,8.0,7.0,7.0,50,6.0,9.0,1.0,2.0,2.0,3.0,2.0,60,6.0,6.0,30,human_5AI,0.0
z5jnci7q,35d478bf-e51f-4026-b27e-fcba99c5b541,an adventure on a different planet,1.0,1.0,1.0,1.0,1.0,1.0,50,1.0,2.0,8.0,1.0,1.0,1.0,2.0,8,7.0,9.0,100,human_1AI,0.0
65pzi6wb,f4279bec-10ef-4df7-b3d7-00ad270aa124,an adventure on a different planet,7.0,8.0,6.0,5.0,7.0,7.0,50,6.0,6.0,2.0,1.0,4.0,7.0,0.0,0,9.0,8.0,0,human,0.0
6uoe5lln,5df32bc6-8006-44c6-a9bc-802e01cc59ff,an adventure on the open seas,3.0,4.0,2.0,4.0,2.0,4.0,50,3.0,4.0,7.0,4.0,7.0,5.0,1.0,43,3.0,5.0,41,human_5AI,1.0
6yud49wm,6e2752d3-ba40-4b6a-ab6c-65bd82082f2f,an adventure in the jungle,5.0,5.0,5.0,5.0,4.0,4.0,50,5.0,5.0,5.0,4.0,5.0,5.0,1.0,4,5.0,5.0,3,human_5AI,1.0
j1rwgdle,7ced0bf8-d2f9-4827-8b0b-d09f5bf47585,an adventure in the jungle,3.0,3.0,2.0,5.0,4.0,4.0,50,6.0,6.0,1.0,1.0,6.0,5.0,0.0,5,8.0,9.0,0,human,0.0
cmmava8w,69151edb-e4da-4902-933d-283ed7cfea4e,an adventure on the open seas,4.0,3.0,3.0,2.0,2.0,2.0,50,4.0,5.0,8.0,2.0,2.0,2.0,0.0,47,8.0,8.0,0,human,0.0
tq3g1u4q,6b6d97bc-5b30-4643-a572-f4ff2e2ec973,an adventure in the jungle,7.0,5.0,3.0,8.0,9.0,7.0,50,8.0,8.0,1.0,5.0,5.0,7.0,2.0,75,3.0,3.0,50,human_5AI,0.0
mzwjxvwe,31384ef4-687b-40e9-b2b4-7d351e7a741d,an adventure on a different planet,7.0,6.0,5.0,5.0,6.0,8.0,50,6.0,7.0,4.0,1.0,4.0,7.0,0.0,20,9.0,9.0,0,human,0.0
mwitjlpd,f56b29de-e725-4250-bd56-550ee975ec89,an adventure on a different planet,7.0,6.0,5.0,5.0,8.0,7.0,50,5.0,3.0,1.0,1.0,7.0,1.0,2.0,1,4.0,5.0,65,human_5AI,0.0
zzf3dk4w,f509c7eb-889d-4726-86e2-1a074399cdc0,an adventure on a different planet,2.0,5.0,2.0,8.0,8.0,3.0,50,3.0,4.0,7.0,1.0,1.0,1.0,1.0,49,7.0,3.0,39,human_1AI,1.0
wopnsquf,57ab2538-39e7-4d42-b6e6-ab38688d415d,an adventure in the jungle,8.0,8.0,8.0,8.0,8.0,9.0,50,9.0,8.0,1.0,1.0,7.0,7.0,1.0,30,6.0,6.0,60,human_5AI,1.0
92gl13qd,3fb759ca-fc3c-4202-890f-db5b2ea26e75,an adventure on the open seas,5.0,5.0,4.0,9.0,8.0,5.0,50,6.0,8.0,2.0,1.0,3.0,2.0,2.0,90,4.0,4.0,36,human_1AI,0.0
4soj25k6,0c4b080a-4850-42f3-99fe-a8b386bc318e,an adventure on a different planet,7.0,7.0,6.0,9.0,7.0,7.0,50,6.0,6.0,4.0,1.0,3.0,3.0,0.0,63,9.0,9.0,0,human,0.0
14khcfx6,34ad3261-a5e5-41b9-8eb7-675c9a2e79ec,an adventure on the open seas,6.0,5.0,5.0,5.0,7.0,7.0,50,6.0,7.0,1.0,1.0,7.0,1.0,1.0,64,6.0,7.0,99,human_5AI,1.0
z0pnrgfn,5587d7fa-61be-4e15-8227-f08cf8dd0e38,an adventure in the jungle,3.0,6.0,4.0,7.0,6.0,4.0,50,6.0,5.0,2.0,1.0,7.0,2.0,0.0,20,9.0,9.0,0,human,0.0
233xea8m,e03c09dd-b93b-4353-9be8-54cb6bf32f6a,an adventure on the open seas,4.0,3.0,3.0,5.0,3.0,3.0,50,5.0,7.0,4.0,1.0,1.0,3.0,1.0,25,2.0,4.0,75,human_5AI,1.0
a2dq8rne,dabe869d-79d8-4c82-9350-5e4ebd0806c7,an adventure in the jungle,4.0,4.0,4.0,9.0,7.0,7.0,50,8.0,8.0,1.0,6.0,4.0,5.0,0.0,0,8.0,8.0,0,human,0.0
4cg8kf0u,2a6f9c3f-eb70-4442-ad1c-847f19e43161,an adventure on the open seas,2.0,2.0,1.0,9.0,8.0,6.0,50,7.0,5.0,2.0,1.0,3.0,2.0,1.0,28,6.0,7.0,71,human_5AI,1.0
zl07doqh,4e07145a-a82a-43f3-a848-39819e97dd62,an adventure in the jungle,3.0,3.0,3.0,7.0,6.0,6.0,50,6.0,5.0,2.0,1.0,8.0,3.0,1.0,24,3.0,3.0,75,human_1AI,1.0
h9sfegt9,a5615afe-5b88-4d8a-81c4-0d30c05c0a8e,an adventure on a different planet,4.0,5.0,4.0,4.0,3.0,2.0,50,3.0,4.0,7.0,2.0,2.0,3.0,2.0,25,2.0,7.0,100,human_5AI,0.0
7emjawxc,1ce297c5-c0a8-4f4e-838a-53de94b8c128,an adventure on the open seas,6.0,8.0,5.0,5.0,6.0,5.0,50,6.0,7.0,3.0,3.0,8.0,4.0,1.0,33,4.0,4.0,59,human_1AI,1.0
k5w7o6cb,1cf347a7-0df2-4ccd-a041-2d19d62fd7e2,an adventure on the open seas,1.0,1.0,1.0,9.0,6.0,6.0,50,2.0,1.0,4.0,1.0,2.0,1.0,0.0,20,8.0,8.0,0,human,0.0
rtdbf8xn,1c26bad9-2258-47f1-9858-ae9efc313b28,an adventure on the open seas,6.0,7.0,4.0,7.0,6.0,6.0,50,8.0,6.0,2.0,6.0,5.0,3.0,0.0,90,8.0,7.0,0,human,0.0
ui5tzn3g,f4d8edd5-9e4e-4273-878d-db2c27550afa,an adventure on the open seas,2.0,2.0,1.0,6.0,5.0,6.0,50,4.0,1.0,4.0,4.0,2.0,3.0,1.0,0,7.0,5.0,26,human_5AI,1.0
7ngooiwd,a03cdd05-0ec9-4484-aedd-79fc1b41e8c1,an adventure in the jungle,3.0,4.0,2.0,6.0,4.0,3.0,50,4.0,3.0,4.0,1.0,6.0,5.0,0.0,60,4.0,7.0,0,human,0.0
u1iro3iy,68b178f0-c784-469d-8357-bf71ba6b4137,an adventure in the jungle,5.0,5.0,5.0,7.0,6.0,6.0,50,6.0,6.0,3.0,1.0,1.0,3.0,1.0,35,5.0,5.0,50,human_5AI,1.0
5abbychi,8f962717-825a-44d1-8c70-11e538b2e210,an adventure on the open seas,3.0,7.0,4.0,7.0,4.0,2.0,50,5.0,5.0,9.0,3.0,8.0,1.0,1.0,99,3.0,6.0,25,human_5AI,1.0
al292jhs,08605b08-d2d6-477f-90da-eabbd616bb94,an adventure on the open seas,1.0,1.0,1.0,5.0,1.0,1.0,50,1.0,4.0,8.0,4.0,1.0,1.0,1.0,25,4.0,4.0,75,human_1AI,1.0
fbc0hyzk,6dfded63-c919-4995-8852-4d39eef00249,an adventure on a different planet,5.0,5.0,5.0,6.0,6.0,7.0,50,2.0,2.0,3.0,1.0,2.0,1.0,1.0,80,3.0,6.0,100,human_5AI,1.0
vt2oivfb,c6bc5ab0-7b03-45e5-8d64-2cc554967f75,an adventure in the jungle,3.0,2.0,2.0,8.0,6.0,4.0,50,8.0,7.0,1.0,1.0,6.0,2.0,1.0,30,2.0,2.0,50,human_1AI,1.0
ocmdhkl6,2cfd6f2a-370d-434c-81a9-8f9206ed35c9,an adventure in the jungle,4.0,4.0,4.0,7.0,6.0,5.0,50,4.0,4.0,5.0,6.0,4.0,5.0,0.0,11,9.0,9.0,0,human,0.0
vqi202u5,82b08721-72c1-4bfe-b09b-511b3b03f484,an adventure in the jungle,1.0,1.0,1.0,7.0,5.0,5.0,50,4.0,8.0,4.0,1.0,1.0,1.0,0.0,50,9.0,9.0,0,human,0.0
iz9t2t7p,195ced3e-9ef0-40de-b7fc-1fb567cfe1be,an adventure in the jungle,2.0,2.0,2.0,2.0,2.0,2.0,50,4.0,2.0,8.0,1.0,3.0,2.0,1.0,75,4.0,4.0,49,human_1AI,1.0
1a80vvtk,1f5e24c3-e0ac-4ae2-bff5-db031010af1c,an adventure on a different planet,5.0,5.0,5.0,4.0,5.0,4.0,50,4.0,3.0,6.0,2.0,4.0,3.0,2.0,69,6.0,7.0,75,human_1AI,0.0
v4n9ix0y,c1b8876a-b970-41aa-9978-40d4853f6373,an adventure in the jungle,2.0,2.0,4.0,6.0,8.0,8.0,50,6.0,8.0,3.0,1.0,1.0,1.0,0.0,83,9.0,9.0,0,human,0.0
r1t1mtrr,8cd2199c-6ae5-432f-a53e-791f137d81af,an adventure on a different planet,5.0,4.0,4.0,6.0,4.0,4.0,50,5.0,4.0,5.0,1.0,1.0,1.0,0.0,29,9.0,9.0,0,human,0.0
oi9ssdqm,39bb06b9-5386-4081-addd-8216cb497a4c,an adventure on the open seas,4.0,2.0,1.0,4.0,2.0,2.0,50,3.0,4.0,3.0,1.0,1.0,1.0,0.0,11,9.0,9.0,0,human,0.0
ff19xvks,828c7ca4-abbc-407e-8afc-75d188bb2454,an adventure in the jungle,7.0,6.0,5.0,7.0,7.0,7.0,50,7.0,8.0,2.0,1.0,5.0,3.0,1.0,75,3.0,3.0,50,human_1AI,1.0
kfly4ihg,9d532481-e080-4043-b0f8-16829df777e8,an adventure in the jungle,4.0,4.0,3.0,5.0,5.0,4.0,50,3.0,4.0,5.0,1.0,2.0,2.0,1.0,56,8.0,8.0,86,human_1AI,1.0
oj3mnrju,392d38b8-ac42-421a-a78a-a252b72d8b8f,an adventure on the open seas,1.0,1.0,1.0,8.0,2.0,1.0,50,3.0,3.0,5.0,1.0,6.0,2.0,1.0,25,9.0,9.0,100,human_1AI,1.0
npeeivlh,b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,an adventure on the open seas,2.0,8.0,1.0,8.0,5.0,2.0,50,4.0,4.0,5.0,1.0,2.0,1.0,1.0,10,4.0,5.0,40,human_5AI,1.0
77n27jug,d0a5d8c4-a5d8-42e4-9e98-657545cec815,an adventure on the open seas,8.0,7.0,7.0,8.0,6.0,8.0,50,8.0,7.0,1.0,8.0,6.0,6.0,0.0,13,8.0,9.0,0,human,0.0
rbzs38qv,749b1a34-8e70-43fa-bb8b-6fdf0d36ff0e,an adventure in the jungle,8.0,7.0,8.0,8.0,8.0,6.0,50,7.0,7.0,3.0,3.0,7.0,7.0,0.0,0,8.0,9.0,0,human_5AI,0.0
d5wl3kqe,a6567b33-5043-4d3a-8da9-22fb429dc352,an adventure on the open seas,4.0,4.0,2.0,4.0,2.0,2.0,50,5.0,4.0,5.0,1.0,1.0,1.0,2.0,75,8.0,8.0,90,human_5AI,0.0
48zggt01,ce5f4933-62de-4dfc-840f-7ab7f5ee5b66,an adventure in the jungle,3.0,3.0,4.0,6.0,6.0,6.0,50,3.0,3.0,7.0,2.0,5.0,4.0,0.0,85,9.0,9.0,0,human,0.0
3psaazzg,69151edb-e4da-4902-933d-283ed7cfea4e,an adventure on the open seas,1.0,1.0,1.0,7.0,2.0,1.0,50,5.0,3.0,6.0,1.0,5.0,1.0,0.0,50,9.0,9.0,0,human,0.0
k70h7yc7,c1991637-c38f-4bae-8e06-6f0becdacfe3,an adventure on a different planet,6.0,7.0,7.0,8.0,8.0,6.0,50,5.0,4.0,4.0,1.0,3.0,1.0,1.0,80,2.0,5.0,48,human_1AI,1.0
sptmnxsa,c3df61ef-db61-4d63-8033-442f78804201,an adventure on the open seas,6.0,6.0,6.0,7.0,8.0,8.0,50,6.0,5.0,3.0,4.0,4.0,4.0,0.0,66,9.0,9.0,0,human,0.0
op0ol1n7,51a0c18d-3650-478b-9a03-c9cb9a0ba697,an adventure on a different planet,2.0,2.0,1.0,1.0,1.0,1.0,50,2.0,1.0,3.0,2.0,2.0,1.0,0.0,62,9.0,9.0,0,human,0.0
mdek62aj,4c88b4d8-0718-47ba-b497-80aa8e70405d,an adventure on the open seas,3.0,4.0,2.0,4.0,2.0,3.0,50,2.0,3.0,6.0,1.0,3.0,2.0,1.0,31,3.0,6.0,60,human_5AI,1.0
e5dgprq7,91ccea5b-0d04-4da0-b72f-f9e5f4dd0cff,an adventure on a different planet,2.0,2.0,2.0,3.0,1.0,1.0,50,2.0,1.0,2.0,1.0,3.0,7.0,2.0,75,8.0,7.0,84,human_1AI,0.0
wb55k9bn,b95e11e4-ba37-478a-b595-cbbe9132db6e,an adventure on a different planet,4.0,2.0,5.0,7.0,5.0,3.0,50,5.0,4.0,6.0,1.0,1.0,6.0,1.0,13,1.0,1.0,40,human_5AI,1.0
ql9dc15n,d485db37-7c80-485a-a99a-a6cbcaa8e5b5,an adventure on the open seas,3.0,2.0,2.0,5.0,4.0,4.0,50,4.0,3.0,8.0,2.0,3.0,3.0,1.0,32,3.0,3.0,0,human_1AI,1.0
q9m9jdoq,e29b0a28-2897-450e-b920-fcd41084a12a,an adventure on a different planet,7.0,8.0,8.0,9.0,9.0,8.0,50,6.0,7.0,1.0,2.0,6.0,3.0,1.0,20,7.0,7.0,85,human_1AI,1.0
tj0qofgu,5229cb92-c3db-4434-b923-e96e0c7cbdfe,an adventure in the jungle,7.0,5.0,3.0,8.0,8.0,7.0,50,8.0,7.0,2.0,3.0,2.0,4.0,1.0,34,5.0,5.0,0,human,1.0
zrhw1gh6,fdd506b9-5dab-4008-8719-786ba25bd600,an adventure in the jungle,5.0,4.0,4.0,7.0,8.0,7.0,50,6.0,7.0,3.0,2.0,7.0,5.0,0.0,50,9.0,9.0,0,human,0.0
jdpqueuq,a6d79eec-baff-45fd-962e-ffce6f909692,an adventure in the jungle,4.0,4.0,4.0,7.0,6.0,5.0,50,5.0,5.0,6.0,2.0,2.0,2.0,0.0,76,9.0,9.0,0,human_1AI,0.0
xvwl6ixk,7da4409b-f062-4c75-a10c-55ee1a4de7a8,an adventure in the jungle,6.0,5.0,5.0,9.0,9.0,9.0,50,7.0,6.0,2.0,1.0,4.0,1.0,1.0,25,4.0,5.0,38,human_5AI,1.0
oas4arzu,4c7846f7-f65a-482c-8d57-70c1b2a4a7a0,an adventure on the open seas,2.0,2.0,1.0,6.0,7.0,2.0,50,5.0,6.0,4.0,1.0,3.0,4.0,0.0,65,7.0,8.0,0,human,0.0
fu5e5wf2,35d478bf-e51f-4026-b27e-fcba99c5b541,an adventure on a different planet,1.0,1.0,1.0,7.0,1.0,1.0,50,2.0,1.0,8.0,1.0,1.0,1.0,2.0,91,7.0,7.0,75,human_1AI,0.0
h6rw1f8g,e3dcb12c-cae9-4129-ac5b-9e0f7f7756a9,an adventure in the jungle,1.0,2.0,1.0,5.0,2.0,1.0,50,2.0,2.0,8.0,2.0,1.0,4.0,0.0,14,8.0,8.0,0,human,0.0
wd3b9k2b,6cbf2b7d-7cd4-45fc-8f3e-16eabb967134,an adventure in the jungle,6.0,6.0,5.0,7.0,6.0,8.0,50,6.0,7.0,3.0,3.0,3.0,5.0,1.0,51,5.0,7.0,71,human_1AI,1.0
hztmkpye,5b7a516e-a054-4a70-a679-25ff3c8b9387,an adventure in the jungle,4.0,3.0,3.0,7.0,4.0,4.0,50,6.0,4.0,3.0,1.0,5.0,1.0,0.0,35,8.0,9.0,0,human,0.0
dxsq4paz,f7fae410-ad69-4284-9c81-80ec3c85b011,an adventure on a different planet,8.0,7.0,7.0,7.0,8.0,8.0,50,8.0,8.0,1.0,5.0,7.0,5.0,1.0,0,2.0,9.0,92,human_5AI,1.0
ag5tzei9,fcda37fd-3057-4430-96bc-0475cf3b1c8f,an adventure on a different planet,4.0,3.0,3.0,7.0,8.0,7.0,50,4.0,4.0,7.0,1.0,2.0,5.0,0.0,99,6.0,7.0,0,human,0.0
gj1ls51u,0de8b2d8-dffc-4e21-aae4-ebb3e367ef5d,an adventure on a different planet,1.0,1.0,1.0,2.0,4.0,3.0,50,1.0,2.0,8.0,1.0,1.0,1.0,0.0,62,9.0,9.0,0,human,0.0
v3wpwyhr,e588666a-a560-466e-8494-aa64a1d06807,an adventure in the jungle,1.0,1.0,1.0,1.0,1.0,1.0,50,1.0,1.0,2.0,1.0,3.0,1.0,1.0,75,4.0,7.0,10,human_1AI,1.0
6qywncmf,1ce297c5-c0a8-4f4e-838a-53de94b8c128,an adventure on the open seas,7.0,7.0,7.0,7.0,7.0,8.0,50,8.0,8.0,1.0,6.0,9.0,5.0,1.0,23,4.0,5.0,60,human_1AI,1.0
0f58nhzy,4e07145a-a82a-43f3-a848-39819e97dd62,an adventure in the jungle,3.0,2.0,2.0,6.0,3.0,2.0,50,3.0,4.0,4.0,1.0,3.0,1.0,1.0,66,7.0,3.0,20,human_1AI,1.0
m46iyngj,164c2d23-06b5-41e3-9540-6cd3f804ea5b,an adventure on the open seas,5.0,5.0,4.0,7.0,8.0,8.0,50,5.0,6.0,5.0,1.0,1.0,4.0,0.0,76,8.0,8.0,0,human,0.0
rfe7x7ut,14f3d216-232c-4b68-9554-3d70e1fc0140,an adventure on the open seas,9.0,9.0,3.0,8.0,9.0,9.0,50,8.0,9.0,1.0,5.0,5.0,3.0,0.0,24,9.0,9.0,0,human,0.0
aux3ljfw,173c7706-0e61-4620-9a0e-3df8bbfa845c,an adventure on the open seas,5.0,4.0,2.0,8.0,6.0,5.0,50,6.0,5.0,3.0,1.0,1.0,1.0,0.0,0,9.0,9.0,0,human,0.0
vfwyjhk4,ae471e6a-1d8c-4514-bec5-047dfb21703e,an adventure on a different planet,6.0,6.0,5.0,6.0,1.0,1.0,50,2.0,1.0,3.0,1.0,6.0,1.0,2.0,60,3.0,7.0,60,human_1AI,0.0
a7ex2kjx,a65d0909-c6f9-485b-bdb8-d65ab86948d6,an adventure on the open seas,3.0,2.0,3.0,9.0,7.0,9.0,50,7.0,6.0,2.0,3.0,3.0,3.0,1.0,30,7.0,8.0,10,human_5AI,1.0
ri529his,ef13676d-0522-4e9e-8d60-cd21a5d12b8d,an adventure in the jungle,3.0,3.0,3.0,6.0,2.0,2.0,50,1.0,2.0,7.0,1.0,1.0,1.0,2.0,90,2.0,2.0,90,human_1AI,0.0
5xpkrjz6,31384ef4-687b-40e9-b2b4-7d351e7a741d,an adventure on a different planet,1.0,4.0,1.0,2.0,1.0,1.0,50,2.0,1.0,8.0,1.0,1.0,1.0,0.0,32,9.0,9.0,0,human,0.0
vrskb6hh,f3eadea7-021d-469b-8eef-0508ccc852c2,an adventure on a different planet,4.0,3.0,1.0,7.0,8.0,8.0,50,5.0,5.0,4.0,3.0,1.0,1.0,1.0,70,7.0,6.0,53,human_1AI,1.0
bpz3b6k9,a2f110ab-01b8-4406-a6e5-94a54aaa2dbb,an adventure in the jungle,4.0,2.0,3.0,3.0,2.0,2.0,50,3.0,5.0,7.0,1.0,1.0,1.0,2.0,80,4.0,6.0,85,human_1AI,0.0
lhhpqpw1,e8a698ff-7fba-4cd9-987f-273c3abe7fba,an adventure in the jungle,5.0,5.0,3.0,7.0,9.0,9.0,50,7.0,6.0,2.0,8.0,7.0,7.0,0.0,0,6.0,3.0,0,human,0.0
9yhz2tjn,be8b23f4-6041-4cf1-9df5-c4295d5a76b6,an adventure in the jungle,1.0,1.0,1.0,2.0,1.0,1.0,50,3.0,1.0,4.0,1.0,1.0,4.0,0.0,3,9.0,9.0,0,human,0.0
t0i00hyh,b95e11e4-ba37-478a-b595-cbbe9132db6e,an adventure on a different planet,8.0,8.0,7.0,2.0,5.0,3.0,50,7.0,8.0,3.0,1.0,8.0,4.0,1.0,85,8.0,8.0,80,human_5AI,1.0
tsb5q0uo,bece387a-c784-43ce-b762-2627cc6456af,an adventure on a different planet,3.0,3.0,2.0,8.0,8.0,3.0,50,4.0,5.0,4.0,1.0,3.0,2.0,0.0,100,9.0,9.0,0,human,0.0
ljg4ftvg,883982ae-c0f6-4795-9421-aa2768ea16e6,an adventure on a different planet,4.0,3.0,4.0,5.0,4.0,4.0,50,3.0,4.0,6.0,4.0,5.0,4.0,0.0,65,9.0,9.0,0,human_1AI,0.0
05h76ab1,4c88b4d8-0718-47ba-b497-80aa8e70405d,an adventure on the open seas,1.0,1.0,1.0,5.0,1.0,1.0,50,3.0,3.0,5.0,1.0,1.0,1.0,1.0,40,2.0,9.0,90,human_5AI,1.0
cmytocmw,6dc842a7-8156-42a7-80fa-d26f74b0d86b,an adventure on a different planet,2.0,1.0,1.0,2.0,2.0,8.0,50,5.0,5.0,9.0,1.0,2.0,5.0,1.0,61,1.0,1.0,2,human_5AI,1.0
fpnxmzhu,a75ba6ab-43b0-46f0-abee-5bb07d5eb7e0,an adventure on the open seas,6.0,6.0,4.0,3.0,5.0,5.0,50,5.0,2.0,4.0,1.0,5.0,1.0,0.0,21,7.0,7.0,0,human_5AI,0.0
o52wq9jj,863d7eaf-eb05-4d14-8804-6123d8c04d86,an adventure on a different planet,7.0,7.0,7.0,9.0,7.0,9.0,50,6.0,7.0,1.0,2.0,8.0,6.0,0.0,50,9.0,9.0,0,human,0.0
tfraclac,3e150849-a7a9-4c64-be45-0134d9afd6fa,an adventure on a different planet,9.0,7.0,5.0,9.0,9.0,9.0,50,9.0,9.0,1.0,2.0,9.0,5.0,1.0,82,7.0,6.0,18,human_1AI,1.0
6r5my7yy,7542a792-567b-4b17-be59-ea2a797b9ce0,an adventure on a different planet,6.0,6.0,7.0,5.0,7.0,3.0,50,2.0,7.0,3.0,2.0,1.0,1.0,1.0,90,2.0,2.0,25,human_5AI,1.0
5h6f1e9z,7298782e-7bac-4a4a-b322-d4832c0cf6a2,an adventure on a different planet,8.0,8.0,4.0,9.0,9.0,9.0,50,9.0,9.0,1.0,1.0,5.0,7.0,2.0,50,9.0,9.0,100,human_5AI,0.0
o0klwpwo,b202956d-95f3-46da-8ce7-478d6ad45201,an adventure on the open seas,1.0,1.0,1.0,4.0,2.0,4.0,50,1.0,1.0,8.0,1.0,1.0,1.0,0.0,100,9.0,9.0,0,human_5AI,0.0
ah41htgu,392d38b8-ac42-421a-a78a-a252b72d8b8f,an adventure on the open seas,4.0,4.0,4.0,1.0,2.0,2.0,50,3.0,3.0,5.0,1.0,4.0,5.0,1.0,75,9.0,9.0,100,human_1AI,1.0
